SPEC	Date	Time	Shift	M/C	Ins. Sort	Building No.	Barcode	Inspection Cnt.	Building	C/C drum	Building Prod.Date	Curing	Curing Date&Time	LOAD	Mold	RFV	"RFV(CCW)"	LFV	"LFV(CCW)"	CON	HAR	"HAR(CCW)"	R2H	R3H	R4H	R5H	R6H	R7H	R8H	R9H	R10H	R11H	R12H	R13H	R14H	R15H	R16H	L1H	Ply	RRO	RROC1H	RRO BLG	RRO DENT	LROT	LROB	DENT	DENTB	BLGT	BLGB	RFV ANG	R1H ANG	RRO1H	RRO2H	RRO BLG ANG	RRO DENT ANG	RRO_XTH	OE/RE	Grade	PLST	UF_GR_RFV	UF_GR_LFV	UF_GR_CON	UF_NGR_CON	UF_GR_RFV_1TH_HRM	UF_GR_RFV_2TH_HRM	UF_GR_RFV_8TH_HRM	UF_GR_TOP_DENT	UF_GR_DENT	UF_GR_TOP_BLG	UF_GR_BLG	UF_GR_RRO	UF_GR_TOP_LRO	UF_GR_LRO	DRR	Rework Date&Time	Rework M/C	LFD	RRT_LFD	RRT_LFV_1TH_HRM	RRT_RFV_2TH_HRM	RRT_LFV_2TH_HRM	TOP_RRO_1TH_HRM	BTM_RRO_1TH_HRM	TOP_LRO_1TH_HRM	BTM_LRO_1TH_HRM	LFV_ANGL	RRT_RFV_ANGL	RRT_LFV_ANGL	CNTR_RRO_ANGL	TOP_LRO_ANGL	BTM_LRO_ANGL	TOP_BLG_ANGL	BTM_BLG_ANGL	TOP_DENT_ANGL	BTM_DENT_ANGL	RFV_2TH_HRM_ANGL	RFV_3TH_HRM_ANGL	RFV_4TH_HRM_ANGL	RFV_5TH_HRM_ANGL	RFV_6TH_HRM_ANGL	RFV_7TH_HRM_ANGL	RFV_8TH_HRM_ANGL	LFV_1TH_HRM_ANGL	LFV_2TH_HRM_ANGL	LFV_3TH_HRM_ANGL	LFV_4TH_HRM_ANGL	LFV_5TH_HRM_ANGL	LFV_6TH_HRM_ANGL	LFV_7TH_HRM_ANGL	LFV_8TH_HRM_ANGL	RRT_RFV_1TH_HRM_ANGL	RRT_LFV_1TH_HRM_ANGL	RRT_RFV_2TH_HRM_ANGL	RRT_LFV_2TH_HRM_ANGL	CNTR_RRO_1TH_HRM_ANGL	TOP_LRO_1TH_HRM_ANGL	BTM_LRO_1TH_HRM_ANGL	extra1	extra2	extra3
KT245/55R19V          04H452 LBAFHK	2021-12-01	08:06:06	1	I1108	First Ins.	301103C458	7981602115	1	H1103		2021-12-01 03:34:43	K1B08	2021-12-01 06:25:40	0	14438	6.36	6.80	2.13	2.33	-3.13	4.60	4.62	1.49	0.90	0.69	0.05	0.40	0.62	0.27	0.13	0.17	0.22	0.07	0.14	0.15	0.07	0.04	1.30	30.24	0.33	0.18	0.00	0.00	0.82	0.53	0.28	0.27	0.11	0.22	223.00	227.29	0.00	0.00	0.00	0.00	0.00	OE	1	30.24	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			27.23	33.37	0.98	1.25	0.69	0.00	0.00	0.50	0.23	29.00	241.00	111.00	0.00	0.00	0.00	331.17	329.41	55.20	222.19	48.46	117.41	49.19	25.55	4.75	10.90	25.23	55.75	103.11	36.05	14.51	28.82	20.98	38.92	19.13	250.82	147.62	68.17	107.81	0.00	319.52	163.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	10:53:40	1	I1108	Normal Re-Ins.	301103C459	7981602116	2	H1103		2021-12-01 03:35:52	K1B10	2021-12-01 07:09:53	0	17982	4.90	4.58	2.64	2.73	-6.19	2.98	2.83	1.01	0.98	0.56	0.52	0.47	0.06	0.51	0.10	0.26	0.14	0.24	0.15	0.13	0.08	0.04	2.32	30.76	0.26	0.11	0.00	0.00	0.43	0.26	0.25	0.25	0.20	0.18	7.00	337.04	0.00	0.00	0.00	0.00	0.00	OE	7	30.76	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			24.70	36.95	2.46	1.43	0.37	0.00	0.00	0.09	0.13	60.00	13.00	170.00	0.00	0.00	0.00	321.68	335.39	61.88	240.12	6.23	79.03	0.64	6.14	7.65	4.76	18.02	93.77	150.58	52.11	23.46	56.36	12.64	14.97	41.46	346.19	166.61	10.28	169.93	0.00	31.69	175.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	10:05:58	1	I1108	First Ins.	301103C459	7981602116	2	H1103		2021-12-01 03:35:52	K1B10	2021-12-01 07:09:53	0	17982	4.53	4.87	2.22	2.98	-6.76	3.58	3.24	1.39	0.64	0.42	0.38	0.48	0.08	0.54	0.07	0.21	0.11	0.25	0.16	0.13	0.09	0.07	1.85	30.33	0.31	0.16	0.00	0.00	0.42	0.36	0.27	0.24	0.25	0.17	13.00	317.86	0.00	0.00	0.00	0.00	0.00	OE	7	30.33	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			23.61	37.09	2.66	1.65	0.74	0.00	0.00	0.13	0.17	131.00	345.00	198.00	0.00	0.00	0.00	325.55	339.61	65.74	244.69	176.31	87.71	7.40	7.06	13.43	11.10	20.39	109.68	148.45	50.71	35.18	59.35	21.79	14.91	4.15	332.12	186.05	6.05	164.70	0.00	325.08	146.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:30:52	1	I1108	First Ins.	301103C460	7981602117	1	H1103		2021-12-01 03:37:04	K1B08	2021-12-01 07:14:28	0	14438	6.03	5.82	2.84	4.83	-4.65	2.62	2.13	2.50	1.92	0.43	0.73	0.57	0.39	0.51	0.14	0.03	0.06	0.20	0.08	0.09	0.05	0.12	2.45	30.50	0.42	0.29	0.00	0.00	0.41	0.44	0.30	0.21	0.11	0.13	201.00	158.03	0.00	0.00	0.00	0.00	0.00	OE	1	30.5	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.94	35.16	4.25	2.61	0.37	0.00	0.00	0.08	0.14	178.00	207.00	176.00	0.00	0.00	0.00	300.59	335.39	60.82	240.47	10.09	94.59	21.79	68.22	14.31	13.67	12.10	117.07	10.92	59.72	14.64	31.84	34.46	20.06	39.08	187.44	157.62	21.46	172.39	0.00	174.09	176.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:01:43	1	I1108	First Ins.	301103C461	7981602118	1	H1103		2021-12-01 03:38:00	K1B10	2021-12-01 06:35:46	0	17C07	6.45	5.69	6.02	3.06	-4.89	4.42	3.38	1.61	1.17	0.98	0.60	0.35	0.36	0.39	0.10	0.15	0.21	0.23	0.18	0.09	0.10	0.08	3.96	29.77	0.21	0.09	0.00	0.00	0.60	0.52	0.29	0.29	0.55	0.17	238.00	250.60	0.00	0.00	0.00	0.00	0.00	OE	1	29.77	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			24.85	34.66	1.38	1.45	0.39	0.00	0.00	0.27	0.11	299.00	246.00	325.00	0.00	0.00	0.00	247.15	337.15	62.93	242.93	1.97	97.00	54.71	34.76	58.52	15.34	13.65	218.69	113.47	64.71	43.08	29.03	7.61	19.74	6.71	272.16	263.01	5.32	106.18	0.00	288.95	52.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	08:53:04	1	I1108	First Ins.	301103C462	7981602119	1	H1103		2021-12-01 03:39:03	K1D03	2021-12-01 06:38:59	0	19F03	5.15	5.14	2.29	2.33	-3.91	3.45	2.91	1.02	0.68	0.42	0.77	0.64	0.42	0.80	0.44	0.27	0.25	0.30	0.09	0.13	0.09	0.11	0.63	29.90	0.45	0.18	0.00	0.00	0.36	0.56	0.31	0.26	0.36	0.19	55.00	20.42	0.00	0.00	0.00	0.00	0.00	OE	1	29.9	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.33	33.81	0.76	1.99	1.54	0.00	0.00	0.08	0.25	305.00	63.00	111.00	0.00	0.00	0.00	102.66	241.17	101.95	237.66	62.83	88.07	77.11	14.95	56.68	24.57	10.32	323.87	132.79	75.54	21.34	67.47	47.26	45.18	44.93	37.05	44.43	75.73	117.08	0.00	281.84	259.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:07:02	1	I1108	Normal Re-Ins.	301103C463	7981602120	2	H1103		2021-12-01 03:39:53	K1D09	2021-12-01 06:31:53	0	14441	8.08	7.92	3.12	3.48	-2.82	5.77	5.64	0.37	1.40	1.38	0.61	0.62	0.34	0.57	0.17	0.21	0.15	0.16	0.13	0.08	0.09	0.10	0.89	29.38	0.52	0.38	0.00	0.00	0.49	0.48	0.29	0.31	0.29	0.18	226.00	241.05	0.00	0.00	0.00	0.00	0.00	OE	1	29.38	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.48	32.20	1.91	0.25	1.61	0.00	0.00	0.25	0.28	311.00	232.00	196.00	0.00	0.00	0.00	290.39	334.69	239.77	240.12	143.25	102.47	54.48	7.13	41.27	10.42	17.82	13.83	132.82	70.00	15.67	38.73	17.11	36.94	2.95	251.31	233.40	133.20	156.84	0.00	322.93	212.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	08:47:34	1	I1108	First Ins.	301103C463	7981602120	2	H1103		2021-12-01 03:39:53	K1D09	2021-12-01 06:31:53	0	14441	7.77	7.51	3.20	2.83	-2.90	5.10	5.10	0.85	1.48	1.69	0.63	0.76	0.34	0.56	0.14	0.20	0.15	0.21	0.11	0.04	0.10	0.10	1.07	29.35	0.47	0.33	0.00	0.00	0.45	0.47	0.29	0.32	0.66	0.18	27.00	45.64	0.00	0.00	0.00	0.00	0.00	OE	8	29.35	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.46	32.25	1.36	0.40	1.27	0.00	0.00	0.24	0.27	117.00	41.00	7.00	0.00	0.00	0.00	215.86	139.57	43.59	43.95	150.99	23.65	39.69	25.38	27.79	18.74	2.83	180.10	116.83	115.51	3.65	65.58	1.63	49.39	23.58	57.96	15.59	160.74	141.61	0.00	134.88	19.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	08:55:22	1	I1108	First Ins.	301103C464	7981602121	1	H1103		2021-12-01 03:40:42	K1B08	2021-12-01 06:59:19	0	14438	3.48	3.71	1.83	2.16	-4.64	1.15	1.52	1.33	0.35	0.90	0.33	0.54	0.55	0.31	0.44	0.42	0.01	0.39	0.14	0.03	0.11	0.07	0.64	30.09	0.32	0.09	0.00	0.00	0.62	0.79	0.23	0.26	0.12	0.19	299.00	271.17	0.00	0.00	0.00	0.00	0.00	OE	1	30.09	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.57	34.72	0.54	1.94	0.51	0.00	0.00	0.29	0.32	302.00	336.00	302.00	0.00	0.00	0.00	70.31	334.34	240.12	240.82	141.53	2.31	38.71	33.72	56.28	18.79	13.36	56.36	149.53	58.82	12.40	20.57	56.94	51.33	33.52	324.19	45.85	146.03	135.06	0.00	18.33	259.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:10:10	1	I1108	First Ins.	301103C465	7981602122	1	H1103		2021-12-01 03:41:35	K1B06	2021-12-01 06:43:33	0	14437	5.95	5.78	4.42	3.22	-3.81	3.55	3.77	2.00	0.38	0.94	0.13	0.54	0.39	0.61	0.29	0.10	0.24	0.26	0.00	0.09	0.04	0.08	2.46	29.89	0.34	0.27	0.00	0.00	0.38	0.39	0.25	0.25	0.22	0.14	238.00	249.51	0.00	0.00	0.00	0.00	0.00	OE	1	29.89	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00	2021-12-01 07:56:36	M1202	26.23	33.70	1.61	1.50	1.63	0.00	0.00	0.14	0.04	164.00	241.00	108.00	0.00	0.00	0.00	163.83	334.69	281.25	240.82	33.25	96.83	64.94	12.52	24.06	17.36	11.17	90.28	138.93	54.68	80.28	37.62	37.13	34.44	27.76	266.78	63.82	33.74	118.11	0.00	263.14	124.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:05:48	1	I1108	Normal Re-Ins.	301103C466	7981602123	2	H1103		2021-12-01 03:42:25	K1B09	2021-12-01 06:31:02	0	14439	9.15	9.17	1.35	2.30	-1.20	8.39	8.37	0.46	0.86	1.04	0.49	0.55	0.26	0.37	0.22	0.11	0.19	0.10	0.09	0.06	0.08	0.14	0.77	29.75	0.54	0.44	0.00	0.00	0.47	0.58	0.32	0.35	0.65	0.14	223.00	225.02	0.00	0.00	0.00	0.00	0.00	OE	8	29.75	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00	2021-12-01 11:45:35	M1205	28.55	30.95	1.36	0.60	0.60	0.00	0.00	0.21	0.07	94.00	241.00	94.00	0.00	0.00	0.00	47.46	332.23	237.30	237.66	147.60	83.40	64.86	49.73	36.14	12.26	17.97	91.61	115.81	56.28	7.17	20.35	38.23	7.60	43.04	235.30	147.34	118.81	67.74	0.00	207.15	334.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	08:08:00	1	I1108	First Ins.	301103C466	7981602123	2	H1103		2021-12-01 03:42:25	K1B09	2021-12-01 06:31:02	0	14439	9.10	9.09	1.97	3.14	-2.69	8.19	7.86	0.15	0.94	0.77	0.41	0.76	0.15	0.51	0.29	0.18	0.20	0.14	0.09	0.07	0.07	0.15	0.37	28.91	0.54	0.44	0.00	0.00	0.47	0.60	0.22	0.22	0.08	0.13	229.00	226.46	0.00	0.00	0.00	0.00	0.00	OE	7	28.91	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00	2021-12-01 11:45:35	M1205	26.36	31.61	1.53	0.94	0.97	0.00	0.00	0.19	0.08	103.00	249.00	106.00	0.00	0.00	0.00	341.72	339.96	245.04	246.09	103.88	90.70	74.20	59.77	40.17	19.49	19.57	64.85	109.53	77.17	22.32	27.23	45.76	14.38	9.13	240.45	168.70	110.05	97.10	0.00	215.14	339.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:25:28	1	I1108	Normal Re-Ins.	301103C467	7981602124	2	H1103		2021-12-01 03:43:15	K1B09	2021-12-01 07:25:28	0	14439	8.24	8.79	2.19	3.01	-2.60	6.99	7.02	0.54	0.94	0.53	0.68	0.47	0.37	0.48	0.43	0.06	0.03	0.33	0.09	0.03	0.02	0.11	1.63	29.30	0.42	0.36	0.00	0.00	0.52	0.35	0.25	0.20	0.18	0.12	243.00	229.93	0.00	0.00	0.00	0.00	0.00	OE	1	29.3	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			26.66	31.90	2.25	0.64	0.37	0.00	0.00	0.27	0.12	274.00	246.00	179.00	0.00	0.00	0.00	305.51	337.15	61.88	61.52	93.39	106.32	85.16	53.02	50.85	28.26	18.73	230.28	92.36	58.45	11.16	69.93	46.01	3.72	43.72	239.94	170.73	113.44	95.42	0.00	261.22	165.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:15:40	1	I1108	First Ins.	301103C467	7981602124	2	H1103		2021-12-01 03:43:15	K1B09	2021-12-01 07:25:28	0	14439	9.01	9.44	3.10	4.05	-4.60	8.07	7.23	0.97	0.67	0.30	0.61	0.36	0.25	0.51	0.25	0.13	0.12	0.40	0.06	0.10	0.04	0.08	1.40	29.47	0.47	0.36	0.00	0.00	0.53	0.35	0.24	0.19	0.40	0.11	94.00	72.29	0.00	0.00	0.00	0.00	0.00	OE	1	29.47	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			25.01	34.07	2.33	1.27	1.93	0.00	0.00	0.29	0.12	136.00	103.00	297.00	0.00	0.00	0.00	128.67	190.55	276.33	275.63	132.57	83.62	20.98	49.21	16.48	32.42	2.32	103.72	126.90	31.88	36.74	25.28	15.07	7.19	28.94	90.03	9.63	148.44	108.24	0.00	113.32	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	10:50:56	1	I1108	Normal Re-Ins.	301103C468	7981602125	2	H1103		2021-12-01 03:45:41	K1D03	2021-12-01 07:24:10	0	18T27	7.45	7.50	2.40	3.17	-4.50	5.67	5.81	2.23	0.13	0.26	0.66	0.78	0.12	0.19	0.13	0.18	0.14	0.31	0.21	0.07	0.06	0.04	1.12	29.19	0.48	0.37	0.00	0.00	0.57	0.59	0.26	0.33	0.08	0.18	266.00	266.73	0.00	0.00	0.00	0.00	0.00	OE	1	29.19	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			24.80	33.68	2.30	2.36	1.16	0.00	0.00	0.15	0.32	162.00	272.00	170.00	0.00	0.00	0.00	336.45	334.69	239.77	240.12	46.27	5.40	35.99	56.81	27.26	43.10	22.07	102.61	158.54	40.77	24.17	27.53	59.36	12.30	38.68	281.33	153.18	54.57	167.47	0.00	4.26	213.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	10:13:57	1	I1108	First Ins.	301103C468	7981602125	2	H1103		2021-12-01 03:45:41	K1D03	2021-12-01 07:24:10	0	18T27	8.81	8.31	2.38	3.06	-5.10	7.09	6.43	3.23	0.17	0.61	0.70	0.76	0.16	0.44	0.23	0.34	0.11	0.30	0.20	0.09	0.04	0.05	0.51	29.00	0.53	0.41	0.00	0.00	0.64	0.59	0.26	0.33	0.18	0.19	268.00	268.42	0.00	0.00	0.00	0.00	0.00	OE	1	29	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00			23.92	34.09	1.82	2.77	1.38	0.00	0.00	0.25	0.32	311.00	274.00	176.00	0.00	0.00	0.00	344.53	338.20	243.28	243.63	60.32	97.59	40.10	59.76	28.60	7.94	25.09	37.49	148.39	44.81	33.65	30.79	1.04	15.83	33.76	283.82	168.03	66.14	158.33	0.00	331.13	197.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
KT245/55R19V          04H452 LBAFHK	2021-12-01	09:27:37	1	I1108	Normal Re-Ins.	301103C469	7981602126	2	H1103		2021-12-01 03:47:08	K1D03	2021-12-01 06:38:59	0	18T27	13.71	14.07	2.76	2.51	-1.46	11.72	11.66	1.74	0.53	0.77	0.43	0.86	0.32	0.18	0.57	0.20	0.31	0.21	0.15	0.14	0.08	0.03	2.40	28.06	0.70	0.58	0.00	0.00	0.61	0.46	0.23	0.22	0.59	0.15	252.00	242.44	0.00	0.00	0.00	0.00	0.00	OE	8	28.06	12.75	8.1	5.4	-5.4	8.1	6.3	6.3	0.9	0.9	0.6	0.6	1.2	1.2	1.2	0.00	2021-12-01 11:46:14	M1205	26.59	29.52	1.85	1.85	0.90	0.00	0.00	0.31	0.21	77.00	260.00	108.00	0.00	0.00	0.00	121.29	328.36	233.09	233.44	37.78	15.21	62.00	48.05	8.90	41.20	28.79	88.50	72.28	56.57	45.57	15.93	38.26	48.03	26.11	255.64	119.75	44.81	111.13	0.00	37.68	230.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
